"date","y","yhat","error"
2019-08-01,0.0355317532430597,-0.0184568587239961,0.0539886119670558
2019-09-01,0.00118304550865478,-0.00797141214819072,0.0091544576568455
2019-10-01,-0.00368916932289753,-0.00383267831227092,0.000143508989373387
2019-11-01,-0.0153471133510203,-0.00264617933301771,-0.0127009340180026
2019-12-01,-0.0140560337292639,-0.00579671183423507,-0.00825932189502883
2020-01-01,-0.0239411106432801,-0.00571107747132293,-0.0182300331719572
2020-02-01,-0.0371877268356222,-0.00195195817811933,-0.0352357686575029
2020-03-01,-0.0194917177104168,-0.0183388506974147,-0.00115286701300206
2020-04-01,-0.0237543225136143,-0.00907434535420299,-0.0146799771594113
2020-05-01,-0.0264081457763039,-0.0115708718295684,-0.0148372739467355
2020-06-01,-0.0357982980826046,-0.00441991738609301,-0.0313783806965116
2020-07-01,-0.0274973244465864,-0.0108617546336498,-0.0166355698129366
2020-08-01,-0.00601259295729406,-0.0122761532807722,0.00626356032347818
2020-09-01,0.0290293152443031,-0.0105893320546081,0.0396186472989112
2020-10-01,0.0358024553867704,-0.0105228675090765,0.0463253228958469
2020-11-01,0.0440867747641764,-0.0139546559799869,0.0580414307441633
2020-12-01,0.0590356180032527,-0.0120679806791361,0.0711035986823888
2021-01-01,0.0600734047497511,-0.00804128221027441,0.0681146869600255
2021-02-01,0.0415921856365191,-0.00154641920913917,0.0431386048456583
2021-03-01,0.01335941766028,-0.00475673208397901,0.018116149744259
2021-04-01,0.0367064065192313,-0.00586100715099338,0.0425674136702247
2021-05-01,0.0435165060865268,-0.00727676917894656,0.0507932752654734
2021-06-01,0.0332762387092522,-0.00240658811991861,0.0356828268291708
2021-07-01,0.0409869322892824,-0.0060734069115108,0.0470603392007932
2021-08-01,0.0481914779094721,-0.00924150725853916,0.0574329851680113
2021-09-01,0.0736229798286647,-0.00320846656791168,0.0768314463965764
2021-10-01,0.110785675940124,-0.00907060358978244,0.119856279529906
2021-11-01,0.122746687980942,-0.00847947093950526,0.131226158920447
2021-12-01,0.162823847563234,-0.00688736803278218,0.169711215596016
2022-01-01,0.174440994508485,-0.000740341293400416,0.175181335801885
2022-02-01,0.160040721111218,-0.00198765028520973,0.162028371396428
2022-03-01,0.189264856556058,-0.00757641713115854,0.196841273687217
2022-04-01,0.151534727304948,0.00975770226625268,0.141777025038695
2022-05-01,0.100317888600754,-0.0049403064785559,0.10525819507931
2022-06-01,0.00708803692913929,-0.0167856666057631,0.0238737035349024
2022-07-01,-0.046883732195008,0.00112535877809555,-0.0480090909731036
2022-08-01,-0.016675388577883,-0.0143533807762555,-0.00232200780162751
2022-09-01,-0.0694993357230258,0.00549843098283805,-0.0749977667058638
2022-10-01,-0.0968724172006352,-0.00416848709141438,-0.0927039301092208
2022-11-01,-0.0385867886739399,-0.0223297218918859,-0.016257066782054
2022-12-01,0.046652918968026,-0.00314099283479291,0.0497939118028189
