"date","y","yhat","error"
2017-04-01,0.0193642128885001,-0.00610509549317233,0.0254693083816724
2017-05-01,-0.0119154815632143,0.00771632939561869,-0.019631810958833
2017-06-01,0.0134591437312386,-0.00458339787282212,0.0180425416040607
2017-07-01,-0.0233087710888151,0.00342691883960391,-0.026735689928419
2017-08-01,0.00860374386649099,-0.00581265447314306,0.014416398339634
2017-09-01,0.0191234076714304,0.00203092122831392,0.0170924864431165
2017-10-01,-0.00084878742794902,0.00778728006880729,-0.0086360674967563
2017-11-01,0.00107636676844614,-0.00346970639442481,0.00454607316287095
2017-12-01,-0.018493768048284,-0.00259750775001168,-0.0158962602982723
2018-01-01,-0.0265139525570071,-0.00753612258778953,-0.0189778299692176
2018-02-01,-0.017972904649632,-0.00538871285940079,-0.0125841917902312
2018-03-01,0.0150623100972878,-0.00770428958893053,0.0227665996862183
2018-04-01,0.018698979199498,0.00595868365185341,0.0127402955476446
2018-05-01,0.00341840225122247,0.00632281401358552,-0.00290441176236305
2018-06-01,0.0131527163160197,0.000214550160632244,0.0129381661553875
2018-07-01,-0.00471424468977144,0.00508544171644646,-0.0097996864062179
2018-08-01,0.00986946694830237,-0.00230608019382634,0.0121755471421287
2018-09-01,0.00555470000312841,0.00208187903681473,0.00347282096631368
2018-10-01,0.00545166832985355,0.00079437952307576,0.00465728880677779
2018-11-01,-0.0100968590842436,0.000627984691552726,-0.0107248437757963
2018-12-01,-0.0292922142500993,-0.00685755457123823,-0.0224346596788611
2019-01-01,0.0134869558313389,-0.00525435182066112,0.018741307652
2019-02-01,0.00635696998199986,0.00377876059444924,0.00257820938755062
2019-03-01,0.00446259185367204,0.000760326338526921,0.00370226551514512
2019-04-01,-0.0150716169110696,-0.000701970696481656,-0.0143696462145879
2019-05-01,-0.017455046660471,-0.00555216924229124,-0.0119028774181798
2019-06-01,0.00201428369474943,-0.00774698231321531,0.00976126600796474
2019-07-01,-0.0195628106076118,-0.00215964941061442,-0.0174031611969974
2019-08-01,0.0126461129683095,-0.00741186032638959,0.0200579732946991
2019-09-01,0.00553422086392086,0.00296114992543924,0.00257307093848162
2019-10-01,0.00664626974226845,0.000213694614770336,0.00643257512749811
2019-11-01,0.0022306967121386,0.000549222097302167,0.00168147461483643
2019-12-01,0.0015176240057766,-0.00178983498085482,0.00330745898663142
2020-01-01,0.00695682895064564,-0.000657640661026779,0.00761446961167242
2020-02-01,-0.0217025947660954,0.000736541739495126,-0.0224391365055905
2020-03-01,0.00066200603236854,-0.00680160997223069,0.00746361600459923
2020-04-01,-0.00501167428585436,-0.000852986903873949,-0.00415868738198041
2020-05-01,0.00352177633389505,-0.00537255389070982,0.00889433022460487
2020-06-01,-0.00836745290823959,-5.31467573497071e-05,-0.00831430615088988
2020-07-01,-0.00628978724169649,-0.00644884390886968,0.000159056667173188
2020-08-01,-0.00400658564088996,-0.00295341811329405,-0.00105316752759591
2020-09-01,-0.00360059877082897,-0.00239622633271902,-0.00120437243810995
2020-10-01,-0.00766549754854395,-0.00195404360738498,-0.00571145394115897
2020-11-01,-0.00586837597240564,-0.00328226522297646,-0.00258611074942917
2020-12-01,-6.64792722213647e-05,-0.00293425682633238,0.00286777755411101
2021-01-01,0.0151949442475958,-0.00148213098369435,0.0166770752312902
2021-02-01,0.0310353225607072,0.00600635309584596,0.0250289694648612
2021-03-01,0.00317254137163836,0.00825987329490923,-0.00508733192327087
2021-04-01,0.00061882182886208,-0.00102638416807452,0.0016452059969366
2021-05-01,0.00908046726667067,-0.0010671736668282,0.0101476409334989
2021-06-01,0.00097130747427698,0.00124111537658737,-0.000269807902310393
2021-07-01,-0.00328627486563615,-0.000830031640133345,-0.0024562432255028
2021-08-01,0.0028025545844681,-0.00229996556141866,0.00510252014588676
2021-09-01,0.0265195302305896,-0.000670884730675331,0.0271904149612649
2021-10-01,0.00742892139615758,0.00717450752820294,0.00025441386795464
2021-11-01,-0.0011598001106039,0.00127304440865292,-0.00243284451925682
2021-12-01,0.00868200105430716,-0.00151284135953818,0.0101948424138453
2022-01-01,0.00391827075455353,0.00111217168703985,0.00280609906751368
2022-02-01,0.0282340565036607,-8.20360076457265e-05,0.0283160925113064
2022-03-01,0.0636822263420491,0.00704012817332586,0.0566420981687232
2022-04-01,0.0193899334369751,0.0193011444487644,8.87889882106689e-05
2022-05-01,0.0389173594716885,0.00463574734922998,0.0342816121224585
2022-06-01,0.020299147999558,0.0114064159832667,0.00889273201629132
2022-07-01,-0.0104820026427133,0.00566260161894094,-0.0161446042616542
2022-08-01,0.0574581919485002,-0.00406830249820421,0.0615264944467044
2022-09-01,0.025952097090939,0.0187268646573537,0.00722523243358532
2022-10-01,-0.0318269052672182,0.00703908091716763,-0.0388659861843858
2022-11-01,-0.0543124921999265,-0.0108833690259568,-0.0434291231739697
2022-12-01,-0.0336726211245892,-0.018421541729459,-0.0152510793951302
