"date","y","yhat","error"
2018-01-01,-0.0294245471093513,-0.0111406329307487,-0.0182839141786026
2018-02-01,0.0157883846471538,-0.0147061005643842,0.030494485211538
2018-03-01,0.0371796915480083,-0.0113313369486724,0.0485110284966807
2018-04-01,0.0352700977667402,0.00247427837296717,0.032795819393773
2018-05-01,0.0118568738774707,0.0038422156202918,0.0080146582571789
2018-06-01,0.0183079385745506,-0.00246104013108786,0.0207689787056385
2018-07-01,0.0107099222616593,0.00175848065457918,0.00895144160708012
2018-08-01,0.0208758352812843,-0.00573494536418852,0.0266107806454728
2018-09-01,0.00090950924873833,0.000281172217405365,0.000628337031332965
2018-10-01,-0.0339374050044894,-0.00132067132106564,-0.0326167336834238
2018-11-01,-0.0259021175030041,-0.00196736889078005,-0.023934748612224
2018-12-01,-0.0094482884367606,-0.00839572151792504,-0.00105256691883556
2019-01-01,0.0243065176670108,-0.0163894598826387,0.0406959775496495
2019-02-01,-0.00425205507539772,0.00394177549012818,-0.0081938305655259
2019-03-01,-0.0280640717178686,-0.00189270907701963,-0.026171362640849
2019-04-01,-0.0305123798767912,-0.00275588208608376,-0.0277564977907074
2019-05-01,-0.0350035735733334,-0.0158363070847533,-0.0191672664885801
2019-06-01,-0.00490241394455282,-0.0114039042944888,0.00650149034993603
2019-07-01,-0.00138247677538139,-0.00305269073474811,0.00167021395936672
2019-08-01,0.0248266035744988,-0.0125401130750365,0.0373667166495353
2019-09-01,0.0144111873183279,0.00174112562856529,0.0126700616897626
2019-10-01,0.0103945904601837,-0.00125480422503664,0.0116493946852203
2019-11-01,0.0107051496685608,-0.000700488432435924,0.0114056381009967
2019-12-01,-0.0132281418096731,-0.00257778540183934,-0.0106503564078338
2020-01-01,-0.0140837597830812,-0.00277686010629418,-0.011306899676787
2020-02-01,-0.0260522630195812,-0.000362672165870078,-0.0256895908537111
2020-03-01,-0.00082789191959076,-0.0133978005104552,0.0125699085908644
2020-04-01,-0.0098573508601989,-0.00349761654606572,-0.00635973431413318
2020-05-01,-0.011135463816041,-0.00621788575082854,-0.00491757806521246
2020-06-01,-0.018663825790826,-0.00261907619171875,-0.0160447495991072
2020-07-01,-0.0138969716534154,-0.00790892683607946,-0.00598804481733594
2020-08-01,-0.0152726819602629,-0.00700743786942342,-0.00826524409083948
2020-09-01,-0.0171344722917786,-0.00621172713041265,-0.010922745161366
2020-10-01,-0.013600352793171,-0.00938406915465139,-0.00421628363851961
2020-11-01,0.00926008900296882,-0.00747907578330616,0.016739164786275
2020-12-01,0.0461637875360816,-0.00666138436506007,0.0528251719011417
2021-01-01,0.0494028081799414,-0.00432229484946486,0.0537251030294063
2021-02-01,0.0348266857612076,0.00229172696444277,0.0325349587967648
2021-03-01,0.0128718304671711,0.00893657327001519,0.00393525719715591
2021-04-01,0.0106705965698097,-0.00226333229618829,0.012933928865998
2021-05-01,0.0067654998753115,-0.00452014326020296,0.0112856431355145
2021-06-01,0.00048758719310892,-0.000526378253545097,0.00101396544665402
2021-07-01,0.0260358099494216,-0.0042488394678493,0.0302846494172709
2021-08-01,0.0367510062112153,-0.0061662502927435,0.0429172565039588
2021-09-01,0.0327886515161433,-0.00361872739618291,0.0364073789123262
2021-10-01,0.0149511223398608,0.0067988964708457,0.0081522258690151
2021-11-01,0.0114404716982568,-0.00123670109027436,0.0126771727885312
2021-12-01,0.0408343283125214,-0.00462020308015174,0.0454545313926731
2022-01-01,0.0958345536002634,6.97046139991819e-05,0.0957648489862642
2022-02-01,0.111306216282685,-0.00207533958436367,0.113381555867049
2022-03-01,0.121989519250713,0.00930565179671622,0.112683867453997
2022-04-01,0.0786064409082217,0.0184208822696904,0.0601855586385313
2022-05-01,0.0487345048285333,0.00574905872774543,0.0429854461007879
2022-06-01,0.067275337305345,0.0155262026077026,0.0517491346976424
2022-07-01,0.072928286396726,0.0111238294329537,0.0618044569637723
2022-08-01,0.051583383772221,-0.0083192687635587,0.0599026525357797
2022-09-01,-0.0601873003762057,0.0261116320127003,-0.086298932388906
2022-10-01,-0.119812018591734,0.0106137547813706,-0.130425773373105
2022-11-01,-0.068258772350104,-0.0188155416291464,-0.0494432307209576
2022-12-01,-0.00931203534682012,-0.0206543677737678,0.0113423324269476
